big5_openness,big5_conscientiousness,big5_extraversion,big5_agreeableness,big5_neuroticism,class_label
0.49372524,0.667781493,0.008948489,0.014907064,0.883090097,web-pro
0.696830367,0.881127345,0.07565417,0.139432157,0.590539358,database
0.696830367,0.881127345,0.07565417,0.139432157,0.590539358,micro-oop
0.81903716,0.508280511,0.244026927,0.062376726,0.362881911,oop
0.678631843,0.715062321,0.153996308,0.079184107,0.228808652,mobile
0.97640847,0.570244023,0.076622234,0.039138546,0.204303459,oop
0.97640847,0.570244023,0.076622234,0.039138546,0.204303459,micro-oop
0.877544156,0.900477965,0.205793596,0.32113263,0.288710828,oop
0.235507739,0.038128894,0.073473723,0.022819872,0.976883238,oop
0.235507739,0.038128894,0.073473723,0.022819872,0.976883238,web-pro
0.83535117,0.679673287,0.11798906,0.225156642,0.35222286,web-pro
0.917567475,0.296724857,0.026903022,0.019043579,0.296191475,oop
0.854836497,0.900452499,0.111408001,0.354938868,0.130985198,micro-oop
0.839452972,0.675087247,0.099987521,0.086736205,0.156590796,micro-oop
0.317153846,0.265038991,0.399076852,0.268285125,0.999857369,web-pro
0.317153846,0.265038991,0.399076852,0.268285125,0.999857369,web-des
0.53323933,0.42163343,0.041865089,0.034792988,0.719909145,web-pro
0.53323933,0.42163343,0.041865089,0.034792988,0.719909145,oop
0.544626149,0.492011649,0.116523235,0.158979779,0.492029289,database
0.544626149,0.492011649,0.116523235,0.158979779,0.492029289,micro-oop
0.510704514,0.766099459,0.045642287,0.096419787,0.488115697,oop
0.671166327,0.458217198,0.175423274,0.070268397,0.642400391,web-pro
0.671166327,0.458217198,0.175423274,0.070268397,0.642400391,web-des
